Status,Seniority,Home,Marital,Records,Job,Income,Debt,Savings
good,8,owner,single,yes_rec,fixed,320,2000,21.2
bad,8,rent,married,no_rec,freelance,74,0,1.16
good,12,owner,married,no_rec,fixed,211,0,5.177142857
good,6,owner,married,no_rec,freelance,105,0,2.488888889
good,4,owner,married,no_rec,fixed,111,0,3.648
bad,7,rent,separated,yes_rec,fixed,70,0,1.824104235
good,6,priv,married,no_rec,fixed,125,1125,4.714285714
bad,7,owner,married,yes_rec,freelance,40,0,-0.8
bad,2,parents,single,no_rec,partime,45,0,0.6
bad,2,owner,widow,yes_rec,fixed,180,0,8.7
bad,2,rent,single,no_rec,partime,85,0,2.30625
good,12,owner,married,no_rec,fixed,187,2000,15.84
good,1,rent,married,no_rec,partime,100,0,3.142857143
bad,25,rent,married,no_rec,freelance,22,0,-0.936
bad,0,rent,married,no_rec,freelance,124,0,5.34
bad,5,owner,married,no_rec,others,192,0,2.808
bad,5,other,married,no_rec,freelance,249,0,6.42
bad,1,priv,married,no_rec,partime,174,720,3.883636364
bad,3,rent,separated,yes_rec,freelance,82,0,3.552
good,0,rent,married,no_rec,fixed,100,0,1.565217391
bad,3,owner,single,yes_rec,freelance,178,3000,4.52
bad,4,rent,married,no_rec,fixed,108,0,7.085714286
good,45,other,married,no_rec,fixed,100,0,5.866666667
good,0,owner,married,no_rec,freelance,94,700,1.246153846
good,5,owner,married,no_rec,freelance,49,0,0.144
good,0,owner,married,yes_rec,fixed,150,5000,3.142857143
good,0,owner,married,yes_rec,partime,165,2000,4.551724138
good,12,owner,married,yes_rec,fixed,108,1300,2.322580645
good,2,owner,married,no_rec,freelance,67,0,-0.266666667
bad,2,priv,married,yes_rec,fixed,120,1380,2.772
good,15,owner,married,no_rec,freelance,88,0,3.175384615
good,30,owner,married,yes_rec,fixed,75,0,1.107692308
good,1,rent,separated,no_rec,fixed,200,0,5.4
good,42,owner,married,no_rec,fixed,232,0,9.92920354
good,10,priv,single,no_rec,fixed,129,933,4.06416
good,1,owner,married,no_rec,freelance,134,0,5.34
good,5,owner,married,no_rec,fixed,100,0,3.3
good,6,owner,separated,no_rec,freelance,85,0,2.4
good,6,rent,married,no_rec,fixed,92,0,2.28
good,15,parents,married,no_rec,freelance,105,0,2.454545455
good,6,rent,married,no_rec,freelance,177,0,5.22
good,4,rent,married,no_rec,fixed,110,0,3.24
good,31,rent,married,no_rec,fixed,80,0,1.542857143
good,14,owner,married,no_rec,fixed,143,0,7.776
good,6,owner,widow,no_rec,others,105,0,1.527272727
good,15,other,married,no_rec,fixed,88,0,5.16
good,6,priv,married,no_rec,fixed,124,100,4.254545455
good,10,owner,married,no_rec,fixed,184,1000,6.88
good,11,owner,married,no_rec,fixed,100,0,4.105263158
good,10,owner,married,yes_rec,freelance,50,1500,-0.48
good,20,parents,single,no_rec,fixed,80,0,3.375
good,10,owner,married,no_rec,freelance,292,0,4.34
good,5,rent,married,no_rec,fixed,100,0,3.93442623
good,12,priv,married,no_rec,fixed,130,0,2.55
bad,2,other,married,no_rec,partime,150,0,4.344827586
good,9,owner,married,no_rec,freelance,183,1700,2.096
good,0,other,single,no_rec,partime,136,0,4.848
good,9,owner,single,no_rec,fixed,91,0,0.672
good,16,other,married,no_rec,freelance,107,0,1.661538462
bad,2,parents,separated,no_rec,partime,125,0,4.965517241
good,0,owner,married,no_rec,others,45,0,0.384
good,2,other,married,no_rec,freelance,30,0,-0.333333333
good,3,owner,married,no_rec,freelance,64,0,1.71
good,1,owner,married,no_rec,fixed,116,1857,2.287854545
good,1,priv,married,no_rec,fixed,140,1300,3.35
good,0,other,single,no_rec,partime,61,0,3.12
bad,2,rent,married,yes_rec,partime,86,0,0.072727273
good,13,owner,married,no_rec,fixed,89,0,0.84
good,14,owner,married,no_rec,partime,165,112,4.389415385
good,3,owner,married,no_rec,freelance,67,0,0.323076923
good,14,owner,married,no_rec,fixed,95,0,2.264150943
good,5,owner,single,no_rec,others,121,0,3.44
good,3,rent,married,no_rec,fixed,128,0,3.5
good,15,owner,married,no_rec,fixed,90,480,1.374545455
good,6,owner,married,yes_rec,fixed,103,0,3.48
bad,2,rent,married,yes_rec,freelance,148,0,4.8
good,15,owner,single,no_rec,fixed,130,0,6.86746988
bad,10,owner,separated,no_rec,fixed,229,0,4.564705882
good,12,owner,married,no_rec,fixed,143,1100,4.988571429
bad,4,parents,single,yes_rec,freelance,65,0,0.830769231
good,15,priv,single,no_rec,fixed,163,0,7.68
good,14,parents,married,no_rec,fixed,162,0,3.51
good,2,owner,married,no_rec,partime,154,500,6.84
good,9,owner,married,no_rec,fixed,55,0,-0.5
bad,0,parents,single,no_rec,fixed,53,0,0.9
good,48,owner,married,no_rec,freelance,76,0,3.2
good,14,parents,married,no_rec,fixed,192,0,3.528
good,3,owner,married,no_rec,freelance,200,0,4.2
good,14,owner,married,yes_rec,fixed,115,3600,0.1152
good,16,owner,married,no_rec,fixed,90,0,1.8
bad,29,owner,married,no_rec,partime,175,0,6.576728499
good,3,owner,married,yes_rec,freelance,60,0,0.652173913
good,6,owner,married,no_rec,fixed,114,0,5.095384615
good,47,owner,married,no_rec,fixed,110,30,2.988
good,14,owner,married,no_rec,fixed,130,0,4.636363636
bad,5,parents,single,no_rec,partime,92,0,2.28
bad,1,owner,single,yes_rec,freelance,176,0,3.384
good,6,other,single,no_rec,fixed,68,0,1.98
good,4,parents,married,no_rec,fixed,130,0,7.125
good,1,owner,married,no_rec,others,103,0,2.32
good,8,priv,married,no_rec,freelance,200,0,9.375
good,6,parents,separated,no_rec,fixed,170,0,10
good,6,parents,single,yes_rec,fixed,270,0,7.833333333
good,15,owner,married,no_rec,fixed,82,0,2.96
good,17,rent,married,no_rec,freelance,79,0,0.264
bad,6,rent,married,no_rec,fixed,139,0,3.555555556
good,18,owner,married,no_rec,fixed,205,0,7.909090909
good,15,owner,married,yes_rec,fixed,100,1300,4.992
good,0,owner,single,no_rec,partime,188,1500,10.24
good,2,owner,married,no_rec,others,135,0,6
bad,6,rent,single,no_rec,fixed,200,0,4.8
good,23,rent,married,no_rec,fixed,92,0,2.111111111
good,3,owner,married,no_rec,fixed,120,0,2.25
good,18,owner,married,no_rec,fixed,172,0,4.118918919
good,0,parents,single,no_rec,freelance,44,0,0.45
good,3,rent,married,no_rec,fixed,169,0,3.68
bad,0,priv,single,yes_rec,partime,115,0,1.92
good,15,owner,married,yes_rec,partime,180,0,4.628571429
good,15,owner,married,no_rec,freelance,63,0,0.672
bad,12,rent,single,yes_rec,fixed,86,0,1.938461538
good,15,rent,married,no_rec,fixed,130,0,1.550769231
good,2,rent,married,no_rec,fixed,200,0,5.76
good,14,owner,married,no_rec,fixed,167,0,2.853333333
good,4,owner,married,no_rec,fixed,100,3900,1.872
good,1,priv,single,no_rec,partime,73,4300,-0.3
bad,4,rent,widow,no_rec,others,22,0,-0.692307692
good,2,owner,married,no_rec,fixed,83,0,2.670967742
bad,1,rent,married,yes_rec,fixed,122,0,2.842105263
good,15,other,separated,no_rec,fixed,116,0,4.26
good,4,owner,single,no_rec,freelance,100,0,1.733333333
bad,3,parents,single,yes_rec,fixed,117,0,3.28
good,6,owner,married,no_rec,fixed,135,1000,2.352231604
good,16,parents,single,yes_rec,fixed,72,0,2.089411765
good,5,owner,married,no_rec,fixed,266,0,4.944
good,31,owner,married,no_rec,fixed,293,0,9.32
good,38,owner,married,yes_rec,fixed,98,0,1.84
good,1,parents,single,no_rec,fixed,57,0,1.1
good,17,owner,married,no_rec,fixed,116,0,5.325
good,17,rent,married,no_rec,fixed,200,0,5.785714286
good,22,owner,married,no_rec,fixed,104,0,3.942857143
bad,11,other,married,no_rec,fixed,225,0,6.923076923
good,5,owner,married,no_rec,fixed,141,0,2.935384615
bad,1,rent,married,no_rec,partime,145,0,2.290909091
bad,1,parents,married,no_rec,partime,45,0,-0.6
good,14,rent,married,no_rec,fixed,146,0,3.155555556
good,0,parents,married,no_rec,fixed,225,2300,11.775
good,20,owner,married,no_rec,freelance,142,0,10.272
good,7,owner,married,no_rec,fixed,161,2000,5.76
good,2,parents,single,no_rec,fixed,105,0,2.333333333
good,5,owner,married,no_rec,fixed,121,0,4.3
bad,4,rent,single,yes_rec,fixed,436,0,14.28
good,0,owner,married,no_rec,partime,76,0,0.96
bad,0,parents,single,no_rec,partime,37,0,0.2
good,15,owner,married,no_rec,freelance,148,0,6.18
good,2,parents,single,no_rec,freelance,214,2400,4.65
good,1,owner,married,no_rec,freelance,174,0,4.48
good,0,owner,married,no_rec,fixed,400,0,17
good,4,priv,married,no_rec,freelance,120,1500,1.5
bad,11,rent,married,yes_rec,fixed,210,0,4.914285714
bad,0,rent,married,yes_rec,partime,155,0,6.463636364
good,2,parents,single,no_rec,fixed,185,0,7.2
good,3,rent,single,no_rec,fixed,244,0,9.514285714
bad,7,rent,married,no_rec,fixed,130,0,1.705263158
good,12,owner,married,no_rec,fixed,167,1750,25.08
good,15,rent,married,no_rec,fixed,145,0,3.4
good,0,parents,single,no_rec,others,149,0,4.885714286
bad,0,owner,separated,no_rec,partime,78,0,2.504854369
good,8,rent,married,no_rec,fixed,266,0,12.24
bad,2,parents,married,no_rec,fixed,175,0,3.12
good,23,owner,married,no_rec,fixed,169,180,3.8592
good,28,owner,married,no_rec,fixed,170,0,4.56
good,16,owner,married,no_rec,fixed,140,0,3.436363636
good,7,owner,married,no_rec,fixed,271,5500,9.45
good,2,parents,single,no_rec,fixed,91,0,2.986666667
good,20,rent,married,no_rec,fixed,75,0,2.4
bad,0,other,single,no_rec,partime,162,0,9.525
good,10,parents,single,no_rec,fixed,135,0,3.2
good,5,parents,married,no_rec,freelance,147,0,4.48
bad,2,owner,single,no_rec,freelance,177,2300,2.448
good,7,other,single,no_rec,fixed,102,0,4.02
good,1,parents,single,no_rec,fixed,200,0,11
good,14,other,married,no_rec,fixed,130,0,3.4
bad,0,ignore,married,no_rec,partime,150,0,4.846153846
good,3,owner,married,no_rec,fixed,125,0,2.4
good,15,owner,married,no_rec,fixed,108,0,3.436363636
good,10,rent,married,no_rec,fixed,150,0,2.076923077
good,4,owner,married,no_rec,freelance,142,0,4.815
good,0,rent,married,no_rec,fixed,188,0,5.314285714
good,0,parents,single,no_rec,partime,140,0,7.2
good,2,owner,married,no_rec,fixed,122,0,3.796363636
good,14,owner,married,no_rec,fixed,112,0,4.02
bad,2,parents,single,yes_rec,fixed,110,0,3.308823529
good,3,owner,married,no_rec,freelance,106,0,2.07
good,32,owner,married,no_rec,fixed,150,0,5.04
bad,1,other,single,yes_rec,partime,105,0,2.584615385
good,14,owner,married,yes_rec,fixed,72,0,-0.18
good,13,owner,married,no_rec,fixed,106,0,7.32
good,16,owner,married,no_rec,freelance,65,0,0.369230769
bad,7,priv,married,yes_rec,fixed,300,0,7.2
bad,14,rent,married,no_rec,fixed,92,0,1.572413793
good,14,priv,married,no_rec,fixed,100,0,2.030769231
good,15,owner,married,no_rec,fixed,118,2600,2.256
bad,11,rent,married,no_rec,fixed,71,0,-0.733333333
good,4,owner,married,no_rec,freelance,66,0,0.288
good,2,parents,single,no_rec,fixed,101,0,2.475
good,3,owner,married,no_rec,fixed,164,0,7.8
good,1,owner,single,yes_rec,freelance,57,2100,0.04
good,20,owner,married,no_rec,freelance,159,0,5.144338807
good,20,owner,married,no_rec,fixed,140,0,7.875
good,22,owner,married,no_rec,fixed,180,0,5.4
good,3,parents,single,no_rec,fixed,80,0,4.05
bad,11,owner,married,yes_rec,fixed,81,2000,2.189473684
good,1,other,single,no_rec,fixed,114,0,4.74
good,9,owner,married,no_rec,fixed,350,0,15.12
bad,0,other,single,no_rec,fixed,73,0,1.443037975
good,10,owner,married,yes_rec,freelance,107,600,2.46
good,22,owner,married,yes_rec,fixed,120,0,3.333333333
good,5,rent,married,yes_rec,fixed,110,0,5.12
bad,0,owner,married,yes_rec,partime,130,3000,4.105263158
bad,3,rent,married,yes_rec,freelance,78,0,1.587692308
good,8,owner,single,no_rec,fixed,96,0,2.44
good,23,owner,married,no_rec,fixed,114,0,4.74
good,6,rent,married,no_rec,fixed,175,0,6.203076923
bad,5,owner,single,yes_rec,freelance,72,0,-0.18
good,6,parents,single,no_rec,freelance,140,0,3.15
good,7,rent,married,no_rec,fixed,115,0,3.093333333
bad,1,other,single,no_rec,partime,66,0,2.48
good,5,owner,married,no_rec,fixed,124,0,2.67
bad,26,priv,separated,yes_rec,fixed,201,3100,3.375
bad,1,parents,single,no_rec,partime,80,0,2.076923077
good,5,priv,married,no_rec,fixed,90,0,3.666666667
good,22,owner,married,no_rec,fixed,110,0,2.4
good,20,owner,married,no_rec,fixed,122,0,2.52
good,7,owner,married,yes_rec,fixed,315,4000,5.75
good,1,rent,single,no_rec,fixed,270,0,12.48
good,7,parents,married,no_rec,fixed,200,0,3.36
bad,5,other,married,no_rec,fixed,95,0,1.68
good,7,priv,married,no_rec,fixed,242,2000,9.72
good,16,owner,married,no_rec,freelance,364,0,17.54666667
good,5,owner,married,no_rec,freelance,182,0,2.3424
good,3,owner,single,yes_rec,fixed,105,0,1.68
good,0,owner,married,no_rec,freelance,91,0,0.424615385
good,16,owner,married,no_rec,fixed,225,3000,9.257142857
good,17,other,single,no_rec,fixed,100,0,3.466666667
bad,0,rent,married,no_rec,partime,85,0,1.430769231
good,0,owner,married,no_rec,others,100,2900,1.728
good,8,owner,married,no_rec,fixed,250,0,12.3
bad,3,rent,married,no_rec,fixed,150,0,5.684210526
good,6,owner,married,no_rec,freelance,178,0,2.832
good,20,owner,married,no_rec,fixed,256,0,12.66
good,16,priv,married,no_rec,fixed,85,0,1.5
good,0,owner,single,no_rec,others,82,0,1.7625
good,5,owner,married,no_rec,fixed,220,5000,3.888
bad,1,owner,married,yes_rec,freelance,59,0,-0.72
good,1,parents,single,no_rec,fixed,61,0,1.17
bad,5,rent,married,yes_rec,fixed,88,0,0.95
bad,15,other,married,yes_rec,freelance,244,0,5.573333333
good,2,owner,married,yes_rec,fixed,160,400,5.445
good,1,rent,married,no_rec,fixed,119,0,3.72
bad,18,rent,married,no_rec,partime,63,0,-1.32
good,20,owner,married,no_rec,fixed,257,0,8.48
good,10,rent,divorced,no_rec,fixed,189,0,3.0375
bad,11,rent,married,yes_rec,fixed,123,0,4.533333333
bad,0,parents,single,no_rec,fixed,130,0,3.5625
bad,1,rent,single,no_rec,fixed,113,0,2.5125
good,36,owner,married,no_rec,fixed,102,0,1.71
good,2,priv,married,no_rec,freelance,54,0,0.36
good,11,rent,married,yes_rec,freelance,190,0,3.24
good,8,owner,married,no_rec,fixed,110,2000,3
good,2,owner,married,no_rec,fixed,80,0,2.290909091
good,4,rent,married,no_rec,fixed,98,0,4.422857143
good,3,owner,married,no_rec,freelance,237,0,5.981538462
good,4,owner,married,no_rec,fixed,147,0,6.289156627
good,3,owner,single,no_rec,fixed,250,0,8.6
bad,1,parents,single,no_rec,partime,95,0,4
good,16,owner,married,yes_rec,fixed,230,0,5.1
good,1,owner,married,no_rec,others,106,0,2.6625
good,12,owner,married,no_rec,fixed,130,0,3.6
good,18,owner,married,no_rec,fixed,104,25,4.40625
good,3,priv,single,no_rec,others,206,0,6.84
good,10,owner,married,no_rec,freelance,128,0,7.968
good,14,owner,married,no_rec,fixed,120,0,2.88
bad,2,parents,single,no_rec,freelance,66,0,1.488
good,7,owner,married,no_rec,fixed,247,400,4.992
good,5,owner,married,no_rec,freelance,63,0,0.102857143
bad,5,owner,married,yes_rec,freelance,66,0,0.329142857
good,27,owner,married,no_rec,freelance,70,0,0.7875
good,3,rent,married,yes_rec,freelance,140,0,2.243076923
good,2,priv,married,yes_rec,fixed,178,0,5.551304348
good,10,other,married,no_rec,fixed,203,1500,6.039473684
good,16,owner,married,no_rec,fixed,87,0,0.36
good,15,owner,married,no_rec,freelance,555,0,19.8
bad,14,owner,single,no_rec,freelance,115,1500,3.342857143
good,4,parents,married,no_rec,freelance,95,0,2.181818182
good,3,parents,single,yes_rec,fixed,55,0,1.2
good,2,parents,single,no_rec,fixed,140,0,3.78
bad,25,priv,married,yes_rec,freelance,85,0,-0.375
good,6,rent,single,yes_rec,fixed,198,0,6.72
good,1,priv,married,no_rec,freelance,130,2850,1.995
good,30,owner,married,no_rec,freelance,80,0,0.381818182
good,10,parents,single,no_rec,freelance,200,12000,0.981818182
good,4,owner,married,no_rec,fixed,95,0,3.2
good,12,owner,married,no_rec,freelance,58,0,0.936
good,30,owner,widow,no_rec,freelance,224,0,9.278181818
good,20,owner,married,no_rec,fixed,168,0,4.628571429
bad,1,rent,married,no_rec,freelance,179,0,4.142465753
bad,2,priv,single,no_rec,freelance,107,0,0.864
good,4,owner,married,no_rec,fixed,160,3700,3.52
good,4,rent,married,no_rec,fixed,111,0,3.96
bad,3,rent,married,no_rec,fixed,80,0,1.705263158
good,11,owner,married,yes_rec,fixed,110,62,4.057090909
good,6,parents,married,no_rec,fixed,108,0,2.4
good,14,rent,married,no_rec,fixed,181,0,6.67826087
bad,3,parents,married,no_rec,partime,67,0,0.336
bad,1,owner,married,no_rec,fixed,25,2000,-1.309090909
good,20,owner,divorced,no_rec,freelance,150,0,3.857142857
good,20,rent,married,no_rec,fixed,170,0,4.68
bad,0,rent,married,no_rec,fixed,150,0,3.2
good,12,rent,married,yes_rec,fixed,294,0,6.755555556
good,9,priv,married,no_rec,fixed,100,0,3.3
good,0,parents,single,no_rec,freelance,100,0,3.466666667
good,2,owner,married,yes_rec,fixed,192,3000,5.965714286
good,3,parents,single,no_rec,fixed,100,0,2.6
bad,4,rent,married,no_rec,freelance,171,0,4.966956522
good,3,priv,single,no_rec,fixed,245,0,9.692307692
bad,1,ignore,married,yes_rec,freelance,124,0,3.16
good,11,owner,married,yes_rec,partime,110,2000,2.2
bad,1,rent,single,no_rec,partime,70,0,1.708474576
bad,0,rent,single,no_rec,partime,72,0,2.057142857
good,1,rent,married,no_rec,fixed,133,0,3.6
good,10,parents,married,yes_rec,freelance,54,0,0.54
good,9,owner,married,no_rec,fixed,250,0,5.16
good,2,owner,married,no_rec,freelance,196,3950,4.55625
good,3,parents,married,yes_rec,fixed,92,0,1.745454545
good,10,owner,married,no_rec,freelance,325,1200,12.36923077
bad,3,priv,divorced,yes_rec,fixed,136,0,1.212
good,10,owner,married,no_rec,fixed,110,0,3.12
bad,2,rent,single,no_rec,freelance,157,4500,2.928
good,4,other,single,no_rec,fixed,162,0,4.233333333
bad,7,parents,single,no_rec,partime,70,0,1.615384615
good,5,parents,married,yes_rec,freelance,175,0,6.24
good,16,parents,single,no_rec,freelance,86,0,1.748571429
good,0,parents,single,no_rec,partime,69,0,7.626168224
bad,7,owner,married,yes_rec,fixed,148,0,5.739130435
bad,2,other,married,no_rec,fixed,129,0,2.855696203
bad,3,rent,separated,yes_rec,fixed,150,0,3.272727273
good,1,owner,married,no_rec,fixed,102,0,1.185882353
good,7,owner,married,yes_rec,fixed,140,0,8.290909091
bad,2,owner,single,no_rec,partime,120,0,3.642857143
good,1,parents,married,no_rec,fixed,66,0,0.378947368
good,27,rent,married,no_rec,fixed,115,0,3.264
good,6,owner,married,no_rec,fixed,84,0,2.1
good,3,owner,married,no_rec,fixed,128,0,3.830769231
good,9,priv,married,no_rec,fixed,155,5000,2.25
bad,5,parents,single,no_rec,fixed,140,0,5.6
good,3,rent,married,no_rec,fixed,230,0,7.179130435
bad,20,other,married,yes_rec,fixed,105,0,0
good,18,priv,married,no_rec,fixed,140,0,4.571428571
good,19,owner,widow,yes_rec,fixed,207,4000,9.9
good,5,rent,separated,no_rec,fixed,75,0,2.88
good,8,owner,married,no_rec,freelance,250,0,4.92
good,2,other,separated,no_rec,fixed,200,0,3.7125
bad,1,owner,married,no_rec,others,52,0,-0.192
good,10,owner,married,no_rec,fixed,135,3700,1.9875
good,14,owner,married,no_rec,fixed,143,0,2.134285714
good,13,parents,married,no_rec,fixed,90,0,2.64
good,4,ignore,married,no_rec,freelance,102,0,3.35
good,20,owner,single,no_rec,fixed,250,4000,7.24137931
good,15,owner,married,no_rec,fixed,162,0,3.6
good,24,owner,married,no_rec,fixed,140,1000,3.818181818
good,10,owner,married,no_rec,fixed,235,1700,4.392
good,2,parents,single,no_rec,fixed,60,0,2
good,21,owner,married,no_rec,fixed,124,0,1.92
bad,1,rent,married,yes_rec,partime,70,0,0.988235294
good,11,owner,married,no_rec,fixed,140,0,3.36
good,12,owner,married,yes_rec,fixed,100,0,3
good,5,rent,married,no_rec,fixed,184,0,6.85984252
bad,6,owner,married,yes_rec,fixed,90,0,1.899280576
good,1,rent,married,yes_rec,partime,116,0,1.508571429
good,10,owner,married,no_rec,others,57,0,1.015384615
bad,0,owner,married,no_rec,partime,210,4800,4.176
bad,1,owner,single,no_rec,fixed,53,1600,0.087272727
good,0,parents,single,no_rec,partime,111,1200,4.517647059
good,10,owner,married,no_rec,freelance,200,0,6.72
good,10,owner,married,no_rec,fixed,160,1800,4.685714286
bad,2,owner,married,yes_rec,freelance,98,700,2.76
good,16,owner,married,no_rec,fixed,159,0,3.96
bad,0,rent,single,no_rec,others,14,0,-1.4
good,10,owner,married,no_rec,freelance,67,0,-0.111627907
bad,9,other,married,yes_rec,fixed,109,0,2.352
bad,7,other,married,yes_rec,freelance,59,0,0.864
good,3,parents,single,no_rec,fixed,74,0,4.011428571
good,6,owner,married,no_rec,freelance,106,0,2.828985507
bad,0,parents,single,no_rec,partime,48,0,0.337297297
bad,3,parents,single,no_rec,fixed,62,0,1.472727273
good,1,owner,married,no_rec,others,70,0,1.6
bad,3,rent,married,no_rec,fixed,150,0,7.2
good,12,owner,married,no_rec,freelance,95,0,1.292307692
bad,0,priv,married,no_rec,partime,202,0,4.624615385
good,2,rent,married,no_rec,fixed,100,0,1.542857143
bad,2,priv,married,yes_rec,partime,115,0,2.258823529
good,2,parents,single,no_rec,fixed,164,0,8.6
good,0,parents,single,no_rec,fixed,155,0,1.986206897
good,4,owner,married,yes_rec,fixed,150,200,5.28
bad,21,owner,married,yes_rec,fixed,165,0,5.04
bad,14,rent,married,no_rec,fixed,108,0,1.585714286
good,25,owner,married,no_rec,fixed,93,0,3.866666667
bad,6,other,married,no_rec,fixed,133,0,3.369230769
good,3,owner,married,no_rec,fixed,55,0,-0.12
good,13,owner,married,no_rec,fixed,148,0,13.56
good,5,parents,single,no_rec,fixed,130,0,11.4
good,16,other,married,no_rec,fixed,120,0,2.666666667
good,3,parents,single,no_rec,freelance,124,0,4.272
good,5,other,married,yes_rec,others,99,0,3.072
good,16,rent,single,yes_rec,fixed,120,0,4.38
good,2,rent,single,no_rec,fixed,250,0,9.12
good,0,parents,married,no_rec,others,37,0,-1.52
good,23,parents,single,no_rec,freelance,71,0,1.107692308
good,6,owner,married,no_rec,freelance,74,1500,0.336
bad,0,parents,single,no_rec,freelance,73,0,3.42
bad,1,other,single,no_rec,partime,135,0,4.909090909
bad,3,parents,married,no_rec,fixed,70,0,1.615384615
good,5,owner,married,yes_rec,others,79,0,3.06
bad,0,rent,single,yes_rec,partime,105,0,2.138181818
good,9,priv,married,no_rec,fixed,102,360,1.971692308
good,0,owner,married,no_rec,others,50,0,-0.48
good,8,owner,married,no_rec,fixed,160,0,2.833333333
good,24,owner,single,no_rec,fixed,120,0,3.863636364
good,3,parents,single,no_rec,fixed,107,0,5.4
good,13,owner,married,no_rec,fixed,253,0,12.33962264
good,2,rent,married,no_rec,fixed,155,0,4.16
good,33,owner,married,no_rec,fixed,130,0,5.364705882
bad,0,owner,married,yes_rec,partime,120,150,3.78
good,0,rent,separated,no_rec,fixed,124,0,4.276595745
good,7,parents,single,no_rec,fixed,75,0,2.181818182
good,20,owner,married,yes_rec,fixed,150,0,7.2
good,10,rent,divorced,no_rec,freelance,100,0,1.98
bad,17,owner,married,no_rec,fixed,78,0,0.996923077
good,1,owner,married,no_rec,fixed,60,0,0.6
good,10,owner,married,no_rec,fixed,419,2500,16.10769231
good,4,rent,married,no_rec,fixed,112,0,2.688
bad,3,rent,married,no_rec,fixed,147,0,5.290909091
good,31,owner,married,yes_rec,fixed,165,0,2.121212121
good,3,rent,married,no_rec,fixed,160,0,5.94
good,8,rent,married,no_rec,freelance,147,0,6.12
good,0,rent,single,no_rec,freelance,34,0,-0.068571429
good,1,rent,married,no_rec,partime,73,0,1.86
bad,12,owner,married,no_rec,fixed,98,200,2.7
good,2,rent,married,no_rec,partime,123,0,2.64
good,10,owner,married,no_rec,freelance,14,0,-0.413333333
good,1,owner,married,yes_rec,fixed,100,0,8.25
good,0,owner,married,no_rec,freelance,56,0,0.49070632
good,3,owner,married,no_rec,fixed,90,0,1.8
good,1,owner,single,yes_rec,fixed,294,0,11.95384615
good,10,owner,married,no_rec,freelance,135,0,2.16
good,19,parents,single,no_rec,fixed,80,0,2.7
good,0,parents,single,no_rec,fixed,112,0,3.08
good,3,rent,married,yes_rec,fixed,100,0,2.903225806
good,4,owner,single,no_rec,fixed,115,0,3.2
good,5,owner,married,no_rec,freelance,67,196,0.232615385
good,2,owner,married,no_rec,fixed,375,0,9
good,2,other,single,no_rec,fixed,113,0,3.744
good,18,rent,single,no_rec,freelance,53,0,0.624
good,17,owner,married,yes_rec,freelance,73,0,0.328421053
bad,5,owner,single,no_rec,fixed,34,5000,-1.632
good,19,owner,married,no_rec,fixed,196,1000,4.473372781
good,1,rent,married,no_rec,partime,56,0,0.48
good,16,owner,married,no_rec,fixed,200,800,5.6448
good,1,rent,married,no_rec,fixed,102,0,3.76
good,15,owner,married,no_rec,freelance,310,0,12.5
good,11,owner,married,no_rec,fixed,106,0,1.84
bad,0,parents,single,no_rec,partime,103,0,2.331428571
good,0,parents,single,no_rec,partime,131,0,4.8
bad,0,priv,married,no_rec,partime,117,250,2.60625
bad,0,rent,single,yes_rec,partime,120,0,3.65
bad,0,rent,single,yes_rec,others,33,0,-0.6
bad,0,parents,single,no_rec,freelance,43,0,0.329142857
good,9,other,married,no_rec,fixed,130,0,2.8
good,14,owner,married,no_rec,fixed,110,0,3
good,4,parents,single,no_rec,fixed,60,0,1.636363636
good,5,parents,married,no_rec,fixed,107,0,1.924137931
bad,0,rent,single,no_rec,partime,65,0,1.925581395
good,4,parents,married,no_rec,fixed,173,0,4.968
good,13,owner,married,no_rec,fixed,134,700,4.02
good,8,owner,married,no_rec,freelance,173,0,5.65
bad,1,parents,single,no_rec,freelance,78,0,1.134065934
good,5,ignore,divorced,no_rec,fixed,95,0,5.76
good,3,rent,single,no_rec,fixed,89,0,4.05
bad,1,owner,married,yes_rec,fixed,155,0,3.454545455
bad,3,owner,married,yes_rec,fixed,87,0,1.495384615
good,0,parents,single,no_rec,freelance,134,0,1.068
bad,1,parents,married,no_rec,fixed,61,0,1.337142857
good,3,priv,married,no_rec,fixed,185,1200,8.4
good,20,owner,separated,no_rec,freelance,300,0,3.552631579
bad,3,owner,married,yes_rec,freelance,68,0,0.500869565
good,10,owner,married,yes_rec,fixed,320,1000,9
good,1,owner,single,no_rec,partime,139,0,9.984
good,8,rent,married,no_rec,fixed,159,0,4.8
good,6,other,married,no_rec,fixed,79,0,0.456
good,0,other,married,no_rec,fixed,260,0,10.67586207
bad,0,rent,married,no_rec,others,100,0,1.08
good,12,owner,married,yes_rec,fixed,231,0,4.8
good,6,rent,single,no_rec,fixed,82,0,2.925
bad,3,parents,married,yes_rec,fixed,120,0,3
bad,0,parents,single,no_rec,fixed,91,0,1.550769231
good,12,rent,married,no_rec,fixed,203,0,3.312
good,13,parents,single,no_rec,fixed,96,0,4.88
bad,0,owner,married,yes_rec,freelance,53,0,0.32
good,4,priv,married,no_rec,freelance,170,0,1.466666667
bad,8,other,married,no_rec,fixed,112,0,6.16
good,8,owner,married,no_rec,fixed,90,1500,0.4
good,10,owner,married,no_rec,freelance,225,0,3.42
good,5,owner,married,yes_rec,fixed,205,1500,8.857142857
